char_ar,char_en,char1_ar,char2_ar,char3_ar,char1_en,char2_en,char3_en,plate_no,price,class,plate_no_length,similar_digits,sepcial_date,saudi_tribes,One Digit,Two Digits (Same),Two Digits (Different),Three Digits (Same),Three Digits (Different),Four Digits (Same),Four Digits (Different),emergency_no,in_order,reversed_order,same_middles_no,plaindromic_no,same_first_last_no,same_two_sides,one_digit_zero,one_digit_one,one_digit_two,one_digit_three,one_digit_four,one_digit_five,one_digit_six,one_digit_seven,one_digit_eight,one_digit_nine,is_triple_letters,is_one_letters,First_Third_Match,is_sequence,Contains_Tribe,contains_special_words,contains_special_cars,connect_12,connect_23,combined_word,word_freq_score,first_name_rank,result
ه ن ص,X N H,ه,ن,ص,H,N,X,55,30000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هنص,0.0,0.0,False
ه ن ع,E N H,ه,ن,ع,H,N,E,8,55000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,هنع,0.0,0.0,False
ه ن ك,K N H,ه,ن,ك,H,N,K,14,30000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هنك,0.0,0.0,False
ه ن ل,L N H,ه,ن,ل,H,N,L,29,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هنل,0.0,0.0,False
ه ن ل,L N H,ه,ن,ل,H,N,L,86,50000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هنل,0.0,0.0,False
ه ن م,Z N H,ه,ن,م,H,N,Z,9,155000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,هنم,0.0,0.0,False
ه ن م,Z N H,ه,ن,م,H,N,Z,577,8000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هنم,0.0,0.0,False
ه ن و,U N H,ه,ن,و,H,N,U,155,25000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هنو,9.706643658326144,95.83333333333334,False
ه ن و,U N H,ه,ن,و,H,N,U,282,25000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هنو,9.706643658326144,95.83333333333334,False
ه ن و,U N H,ه,ن,و,H,N,U,477,45000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هنو,9.706643658326144,95.83333333333334,False
ه ن و,U N H,ه,ن,و,H,N,U,607,14000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هنو,9.706643658326144,95.83333333333334,False
ه ن و,U N H,ه,ن,و,H,N,U,812,10000,,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هنو,9.706643658326144,95.83333333333334,False
ه ن ى,V N H,ه,ن,ى,H,N,V,38,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هنى,53.40811044003452,56.69642857142857,False
ه ن ى,V N H,ه,ن,ى,H,N,V,116,20000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هنى,53.40811044003452,56.69642857142857,False
ه ه ب,B H H,ه,ه,ب,H,H,B,80,30000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههب,0.0,0.0,False
ه ه ب,B H H,ه,ه,ب,H,H,B,770,13000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههب,0.0,0.0,False
ه ه د,D H H,ه,ه,د,H,H,D,454,9500,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههد,0.0,0.0,False
ه ه ر,R H H,ه,ه,ر,H,H,R,30,60000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههر,0.0,0.0,False
ه ه س,S H H,ه,ه,س,H,H,S,22,50000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههس,0.0,0.0,False
ه ه س,S H H,ه,ه,س,H,H,S,400,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههس,0.0,0.0,False
ه ه ع,E H H,ه,ه,ع,H,H,E,200,18000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههع,0.0,0.0,False
ه ه ع,E H H,ه,ه,ع,H,H,E,991,25000,,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههع,0.0,0.0,False
ه ه ق,G H H,ه,ه,ق,H,H,G,37,23000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههق,0.0,0.0,False
ه ه ك,K H H,ه,ه,ك,H,H,K,216,10000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههك,0.0,0.0,False
ه ه ل,L H H,ه,ه,ل,H,H,L,3,190000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههل,0.0,0.0,False
ه ه ل,L H H,ه,ه,ل,H,H,L,660,8500,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههل,0.0,0.0,False
ه ه ه,H H H,ه,ه,ه,H,H,H,151,110000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,ههه,95.297670405522,83.89136904761905,False
ه ه ى,V H H,ه,ه,ى,H,H,V,86,30000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ههى,0.0,0.0,False
ه و ب,B U H,ه,و,ب,H,U,B,30,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هوب,57.33390854184643,25.93005952380952,False
ه و ح,J U H,ه,و,ح,H,U,J,757,4500,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هوح,0.0,0.0,False
ه و د,D U H,ه,و,د,H,U,D,770,12000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هود,68.11906816220879,75.37202380952381,False
ه و ر,R U H,ه,و,ر,H,U,R,877,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هور,14.710957722174289,0.0,False
ه و ط,T U H,ه,و,ط,H,U,T,50,25000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هوط,0.0,0.0,False
ه و ن,N U H,ه,و,ن,H,U,N,21,30000,,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هون,82.916307161346,0.0,False
ه و ن,N U H,ه,و,ن,H,U,N,31,23000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هون,82.916307161346,0.0,False
ه و ه,H U H,ه,و,ه,H,U,H,93,20000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,هوه,48.10181190681622,30.0967261904762,False
ه و ه,H U H,ه,و,ه,H,U,H,151,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,هوه,48.10181190681622,30.0967261904762,False
ه و و,U U H,ه,و,و,H,U,U,19,25000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هوو,16.781708369283866,0.0,False
ه و و,U U H,ه,و,و,H,U,U,90,60000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هوو,16.781708369283866,0.0,False
ه و ى,V U H,ه,و,ى,H,U,V,454,8000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هوى,70.23295944779983,47.023809523809526,False
ه ى أ,A V H,ه,ى,أ,H,V,A,31,46500,برونزي,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هىأ,81.27696289905091,96.05654761904762,False
ه ى أ,A V H,ه,ى,أ,H,V,A,782,10000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هىأ,81.27696289905091,96.05654761904762,False
ه ى د,D V H,ه,ى,د,H,V,D,50,21000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هىد,44.952545297670405,10.379464285714286,False
ه ى ص,X V H,ه,ى,ص,H,V,X,727,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هىص,0.0,0.0,False
ه ى ط,T V H,ه,ى,ط,H,V,T,622,6500,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هىط,0.0,0.0,False
ه ى ط,T V H,ه,ى,ط,H,V,T,884,7999,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هىط,0.0,0.0,False
ه ى ط,T V H,ه,ى,ط,H,V,T,993,38000,,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هىط,0.0,0.0,False
ه ى ل,L V H,ه,ى,ل,H,V,L,666,16000,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هىل,54.83175150992234,32.589285714285715,False
ه ى م,Z V H,ه,ى,م,H,V,Z,290,16500,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هىم,8.584987057808457,89.95535714285714,False
ه ى م,Z V H,ه,ى,م,H,V,Z,703,11000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,هىم,8.584987057808457,89.95535714285714,False
ه ى ه,H V H,ه,ى,ه,H,V,H,747,7000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,هىه,60.56945642795514,44.680059523809526,False
و أ أ,A A U,و,أ,أ,U,A,A,2,500000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وأأ,0.0,0.0,True
و أ أ,A A U,و,أ,أ,U,A,A,58,29000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وأأ,0.0,0.0,True
و أ ع,E A U,و,أ,ع,U,A,E,16,39000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وأع,42.62295081967213,0.0,True
و أ ق,G A U,و,أ,ق,U,A,G,552,12000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وأق,32.053494391716995,0.0,True
و أ م,Z A U,و,أ,م,U,A,Z,22,28500,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وأم,66.13459879206212,0.0,True
و أ ه,H A U,و,أ,ه,U,A,H,9,120000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,وأه,39.81880931837792,0.0,True
و أ و,U A U,و,أ,و,U,A,U,10,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,وأو,63.71872303710094,74.14434523809523,True
و أ و,U A U,و,أ,و,U,A,U,18,85000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,وأو,63.71872303710094,74.14434523809523,True
و أ و,U A U,و,أ,و,U,A,U,789,15000,,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,وأو,63.71872303710094,74.14434523809523,True
و أ ى,V A U,و,أ,ى,U,A,V,321,15000,,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وأى,81.40638481449525,60.97470238095239,True
و أ ى,V A U,و,أ,ى,U,A,V,344,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وأى,81.40638481449525,60.97470238095239,True
و ب ح,J B U,و,ب,ح,U,B,J,700,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وبح,2.502157031924072,0.0,True
و ب ص,X B U,و,ب,ص,U,B,X,54,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وبص,0.0,0.0,True
و ب ق,G B U,و,ب,ق,U,B,G,577,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وبق,0.0,0.0,True
و ب م,Z B U,و,ب,م,U,B,Z,333,30000,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وبم,0.0,0.0,True
و ب ه,H B U,و,ب,ه,U,B,H,411,5000,,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وبه,75.28041415012943,0.0,True
و ب و,U B U,و,ب,و,U,B,U,9,200000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,وبو,1.078515962036238,0.0,True
و ب و,U B U,و,ب,و,U,B,U,479,10000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,وبو,1.078515962036238,0.0,True
و ب و,U B U,و,ب,و,U,B,U,977,30000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,وبو,1.078515962036238,0.0,True
و ب ى,V B U,و,ب,ى,U,B,V,8,70000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,وبى,46.03106125970665,0.0,True
و ب ى,V B U,و,ب,ى,U,B,V,65,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وبى,46.03106125970665,0.0,True
و ح أ,A J U,و,ح,أ,U,J,A,12,15000,,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وحأ,0.0,0.0,True
و ح أ,A J U,و,ح,أ,U,J,A,17,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وحأ,0.0,0.0,True
و ح ب,B J U,و,ح,ب,U,J,B,42,20000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وحب,79.81018119068162,0.0,True
و ح س,S J U,و,ح,س,U,J,S,47,30000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وحس,36.84210526315789,0.0,True
و ح ق,G J U,و,ح,ق,U,J,G,2,85000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وحق,68.50733390854185,0.0,True
و ح ك,K J U,و,ح,ك,U,J,K,4,50000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وحك,7.5927523727351165,0.0,True
و ح ن,N J U,و,ح,ن,U,J,N,44,20000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وحن,22.34685073339085,0.0,True
و ح ن,N J U,و,ح,ن,U,J,N,55,25000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وحن,22.34685073339085,0.0,True
و ح ه,H J U,و,ح,ه,U,J,H,4,85000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وحه,0.0,0.0,True
و ح ه,H J U,و,ح,ه,U,J,H,666,80000,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وحه,0.0,0.0,True
و د ب,B D U,و,د,ب,U,D,B,10,34000,,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ودب,36.885245901639344,0.0,True
و د د,D D U,و,د,د,U,D,D,800,30000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ودد,0.0,0.0,True
و د ر,R D U,و,د,ر,U,D,R,1,370000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ودر,6.212251941328732,0.0,True
و د ص,X D U,و,د,ص,U,D,X,200,8000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ودص,0.0,0.0,True
و د ع,E D U,و,د,ع,U,D,E,96,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ودع,68.24849007765314,5.133928571428571,True
و د ك,K D U,و,د,ك,U,D,K,533,7000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ودك,81.4495254529767,27.79017857142857,True
و د م,Z D U,و,د,م,U,D,Z,86,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ودم,43.356341673856775,0.0,True
و د ن,N D U,و,د,ن,U,D,N,10,40000,,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ودن,0.5176876617773942,0.0,True
و د و,U D U,و,د,و,U,D,U,995,5000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,ودو,0.0,54.055059523809526,True
و د ى,V D U,و,د,ى,U,D,V,799,6000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ودى,87.18723037100949,75.74404761904762,True
و ر أ,A R U,و,ر,أ,U,R,A,83,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورأ,77.22174288179465,0.0,True
و ر أ,A R U,و,ر,أ,U,R,A,656,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورأ,77.22174288179465,0.0,True
و ر ب,B R U,و,ر,ب,U,R,B,10,27000,,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورب,79.03364969801552,0.0,True
و ر د,D R U,و,ر,د,U,R,D,4,30000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورد,90.55220017256256,95.98214285714286,True
و ر د,D R U,و,ر,د,U,R,D,25,58000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورد,90.55220017256256,95.98214285714286,True
و ر د,D R U,و,ر,د,U,R,D,111,15000,,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورد,90.55220017256256,95.98214285714286,True
و ر د,D R U,و,ر,د,U,R,D,437,15000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورد,90.55220017256256,95.98214285714286,True
و ر د,D R U,و,ر,د,U,R,D,473,10000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورد,90.55220017256256,95.98214285714286,True
و ر د,D R U,و,ر,د,U,R,D,493,10000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورد,90.55220017256256,95.98214285714286,True
و ر د,D R U,و,ر,د,U,R,D,730,27000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورد,90.55220017256256,95.98214285714286,True
و ر س,S R U,و,ر,س,U,R,S,86,14000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورس,0.0,0.0,True
و ر ص,X R U,و,ر,ص,U,R,X,15,15499,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورص,8.973252804141502,0.0,True
و ر ك,K R U,و,ر,ك,U,R,K,139,20000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورك,15.57377049180328,0.0,True
و ر ل,L R U,و,ر,ل,U,R,L,320,30000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورل,0.0,0.0,True
و ر ن,N R U,و,ر,ن,U,R,N,44,30000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورن,0.0,0.0,True
و ر ن,N R U,و,ر,ن,U,R,N,100,8000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورن,0.0,0.0,True
و ر ن,N R U,و,ر,ن,U,R,N,994,10000,,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ورن,0.0,0.0,True
و س أ,A S U,و,س,أ,U,S,A,9,75000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,وسأ,26.919758412424503,0.0,True
و س ب,B S U,و,س,ب,U,S,B,50,25000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وسب,34.469370146678166,0.0,True
و س ب,B S U,و,س,ب,U,S,B,171,15000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وسب,34.469370146678166,0.0,True
